lat,long,population,city_significance,zoom_level,national_significance
29.7104203,-9.7399846,57705,7,5.0,20
29.7204197,113.880015,205164,7,1.0,20
29.7256132,-84.992523,2284,7,1.0,20
29.7299799,115.9800419,545616,6,1.0,30
29.741272831862542,-95.34843625672217,4459000,1,1.0,300
29.7503921,24.5165808,1744,7,7.0,20
29.7558439,-94.9677281,86034,8,1.0,10
29.8014484,52.8214681,125000,8,5.0,10
29.8152977,39.8663932,22583,8,5.0,10
29.8819166,121.5480919,1923000,4,1.0,50
29.8830713,-97.9411125,70371,8,1.0,10
29.8948794,-81.3147113,76331,7,1.0,20
29.8989876,-93.9285926,56945,7,1.0,20
29.968907521885654,-90.08836791917577,785000,2,1.0,200
29.9700169,77.5500362,484873,4,1.0,50
29.9804297,103.0800024,340000,7,1.0,20
29.9838662,-90.1527765,394206,8,1.0,10
29.9999971,40.1333045,128332,9,5.0,5
30.0023227,120.5681001,777000,6,1.0,30
30.0035807,-91.8183079,37540,8,1.0,10
30.004976,32.5499406,508335,4,3.0,50
30.0099886,31.1900236,2681863,6,3.0,30
30.0519062,31.2480224,11893000,0,3.0,600
30.0552792,119.9499985,771000,6,1.0,30
30.060399,70.6350577,236093,7,2.0,20
30.086263,-94.1016828,111485,7,1.0,20
30.126337570600114,74.18234179634925,130603,7,1.0,20
30.1332886,9.5000297,6623,6,7.0,30
30.15861,-85.6552733,100072,8,1.0,10
30.1679118,10.4566638,931,7,7.0,20
30.1897193,-82.6397467,29395,8,1.0,10
30.1920031,35.7360036,50350,10,8.0,1
30.199977,-92.0199494,158214,6,1.0,30
30.2019229,71.4530618,1522000,3,2.0,110
30.2200016,115.0999922,688090,6,1.0,30
30.2219475,67.023048,768000,4,2.0,50
30.2263837,-93.217189,83821,8,1.0,10
30.2519198,120.1680728,3007000,2,1.0,200
30.2570278,19.2000061,100,7,7.0,20
30.2688955,-97.7447242,1161000,4,1.0,50
30.2749595,-89.7810938,84239,8,1.0,10
30.2999968,57.0800195,577514,6,5.0,30
30.300436,111.5000052,237042,7,1.0,20
30.3120632,-95.4558637,41643,7,1.0,20
30.3200214,112.2299865,520000,8,1.0,10
30.320409,76.384991,329224,7,1.0,20
30.320409,78.0500057,714223,7,1.0,20
30.3307442,48.2796781,370180,6,5.0,30
30.3319666,-81.6719327,988000,4,1.0,50
30.3607166,-103.6650009,6587,8,1.0,10
30.3675637,-89.0927637,82165,7,1.0,20
30.3723518,113.438096,1556000,6,1.0,30
30.377311358455415,76.7918216150194,146787,8,1.0,10
30.3891644,47.7079817,262219,8,5.0,10
30.3958049,-88.8853087,50644,6,1.0,30
30.4184908,-107.9118993,54826,7,2.0,20
30.4200153,-109.6499844,11872,8,2.0,10
30.4211263,-87.2169351,234384,6,1.0,30
30.4399882,-9.6200436,825467,6,5.0,30
30.4499876,-84.2800342,221222,4,1.0,50
30.4579458,-91.1401581,422072,4,1.0,50
30.4666651,31.1833356,167029,10,3.0,1
30.4999587,117.0500024,580497,6,1.0,30
30.5154696,47.8116108,870000,4,5.0,50
30.5352792,105.5313874,1425000,6,1.0,30
30.55448231679752,31.006953163624576,182900,10,3.0,1
30.558464923969392,-115.94008409781253,5433,7,2.0,20
30.5666213,2.8833276,32049,6,5.0,30
30.5818142,50.2614693,85707,7,5.0,20
30.5819772,114.2680712,7243000,2,1.0,200
30.5833321,31.5166596,285097,10,3.0,1
30.5903408,32.2599841,656135,7,3.0,20
30.6104429,-106.5099952,9326,7,2.0,20
30.62582240637527,-110.96795125788783,23359,8,2.0,10
30.6519988,113.1580614,1708000,6,1.0,30
30.6590041,51.5940036,96786,9,5.0,5
30.6704134,18.2666263,50,7,7.0,20
30.6717312,73.1118058,235695,8,2.0,10
30.6719459,104.0680736,4123000,1,1.0,300
30.6741858,-96.3696839,146692,8,1.0,10
30.6800252,-88.049985,253466,6,1.0,30
30.7019182,111.2780728,875000,6,1.0,30
30.7161471,-112.1642495,57357,7,2.0,20
30.7219428,76.7780598,979000,4,1.0,50
30.7237693,-95.5505866,35590,7,1.0,20
30.7542068,-86.5726075,22403,8,1.0,10
30.7640511,-116.0092603,12829,8,2.0,10
30.7699939,20.2199955,143833,6,7.0,30
30.7723532,120.7480374,988000,6,1.0,30
30.7823784,106.1280513,2174000,4,1.0,50
30.7904319,31.0000093,404901,7,3.0,20
30.8104049,73.450028,223648,7,2.0,20
30.8170711,28.9499536,7400,7,3.0,20
30.8199909,108.4000394,1680000,6,1.0,30
30.8328583,-83.2785966,61179,7,1.0,20
30.833334,35.6000046,25429,10,8.0,1
30.8723212,120.0980513,1231000,6,1.0,30
30.8916919,-102.8849968,7721,7,1.0,20
30.9203982,113.9000138,160437,7,1.0,20
30.9250491,66.4463212,88568,6,2.0,30
30.9297079,75.8703116,1649000,4,1.0,50
30.950448,101.9166626,70000,7,1.0,20
30.950448,117.7800354,562832,7,1.0,20
30.9544459,118.7533319,866000,6,1.0,30
30.9900063,41.0206897,222016,7,5.0,20
30.9904197,-110.3000481,33433,7,2.0,20
31.0170848,-2.7333063,14364,7,5.0,20
31.0214514,61.4814563,233968,6,5.0,30
31.0241128,-114.8496153,20750,7,2.0,20
31.031409824168122,112.2010339823121,400000,7,1.0,20
31.0337763,28.4332926,14212,7,3.0,20
31.0424837,-104.8322423,2175,8,1.0,10
31.0429488,46.2675529,451547,7,5.0,20
31.0504419,30.4700158,500000,7,3.0,20
31.0504419,31.3800378,600000,7,3.0,20
31.0504419,109.5166638,49168,7,1.0,20
31.1000255,-107.979983,11781,8,2.0,10
31.1000255,77.166597,173503,8,1.0,10
31.1020925,-97.3630083,61161,7,1.0,20
31.109004,30.9359976,143970,10,3.0,1
31.1120011,61.8869975,49851,10,5.0,1
31.1172854,-97.7274821,137919,7,1.0,20
31.1248818,33.8005619,178651,7,3.0,20
31.1253727,74.4550313,290643,7,2.0,20
31.1333309,104.3999735,152194,8,1.0,10
31.140937622131112,97.18093874825455,100000,6,1.0,30
31.1496865,-81.4916515,47085,6,1.0,30
31.1799947,115.0300223,126366,6,1.0,30
31.1851107,35.7047351,80062,7,8.0,20
31.2019652,29.94805,4165000,2,3.0,200
31.2099929,16.5900362,128123,6,7.0,30
31.213817,-82.3549063,19824,8,1.0,10
31.2183983,121.4345588,14987000,0,1.0,600
31.2234546,-85.3905866,61741,7,1.0,20
31.2500163,34.8300081,206408,8,8.0,10
31.2599898,32.2900081,623864,4,3.0,50
31.2699892,113.670002,71198,8,1.0,10
31.2803762,72.3249804,341210,7,2.0,20
31.2819345,48.7180671,996000,4,5.0,50
31.3024242,120.6180712,1650000,4,1.0,50
31.305,-110.9449958,178097,4,2.0,50
31.3098576,45.2802746,174978,7,5.0,20
31.3110978,-92.4450139,76565,6,1.0,30
31.3223375,-109.5630388,86083,7,2.0,20
31.3272726,-89.2902452,58874,7,1.0,20
31.3278152,-85.8439956,24205,7,1.0,20
31.333302,37.3332965,10000,10,5.0,1
31.3368665,75.5670743,855000,4,1.0,50
31.3384347,-94.7288796,43264,7,1.0,20
31.3489767,69.4385933,88356,7,2.0,20
31.3504236,27.2300069,103470,7,3.0,20
31.3523695,118.3680277,810000,6,1.0,30
31.3586402,-109.5483627,30185,6,1.0,30
31.3833157,130.8500386,82335,8,2.0,10
31.4119266,73.1080513,2617000,6,2.0,30
31.4157943,-103.4998947,8372,7,1.0,20
31.4175255,46.1772225,161949,8,5.0,10
31.4203935,31.8200109,299459,7,3.0,20
31.433726,12.9833313,26107,7,7.0,20
31.4603911,30.3900207,199509,7,3.0,20
31.4640084,-100.4366966,88256,7,1.0,20
31.46482758129281,104.68999287876282,1396000,4,1.0,50
31.4800023,92.0500297,2500,6,1.0,30
31.5077783,-82.8506899,13441,7,1.0,20
31.519974,75.9800028,158142,8,1.0,10
31.5299992,34.4450187,505700,4,0.0,50
31.5405929,35.0955733,280321,8,0.0,10
31.5491712,-97.1463807,167347,6,1.0,30
31.5548039,-91.3875074,23863,7,1.0,20
31.5619174,74.3480789,6577000,2,2.0,200
31.5669737,25.1500305,7330,7,3.0,20
31.5759396,105.9655627,60542,7,1.0,20
31.5787301,-84.1558299,88766,7,1.0,20
31.581942,120.298039,1749000,4,1.0,50
31.582998,64.3599996,201546,10,5.0,1
31.5859648,130.561064,555352,6,2.0,30
31.6037415,-94.6552666,30691,7,1.0,20
31.6100202,65.6949458,715542,3,5.0,110
31.6111054,-2.2300037,143382,6,5.0,30
31.6203813,114.0000077,154771,7,1.0,20
31.631939,-8.0019333,872000,3,5.0,110
31.6419384,74.8680472,1212000,3,1.0,110
31.6606372,20.0154602,5348,7,7.0,20
31.672563922240595,118.4851484740624,1366302,7,1.0,20
31.6923229,-106.4919939,1343000,6,2.0,30
31.6973792,-89.1392725,28841,8,1.0,10
31.7023401,6.0544519,18124,7,5.0,20
31.7078953,-98.9823151,20988,8,1.0,10
31.7131405,-110.066884,1570,7,1.0,20
31.7199876,72.9799792,201781,8,2.0,10
31.7199876,73.9899951,361303,8,2.0,10
31.7522934,116.4780655,1690000,6,1.0,30
31.770398,13.9899882,65392,7,7.0,20
31.7784078,35.2066259,1029300,3,0.0,110
31.7819298,-106.511941,753000,4,1.0,50
31.7819298,119.9680333,1327000,6,1.0,30
31.828999,70.8985559,101616,7,2.0,20
31.8416081,47.1511682,345007,7,5.0,20
31.8455613,-102.3672248,106054,6,1.0,30
31.8519772,117.2780683,2035000,4,1.0,50
31.8699785,-116.6199982,256565,6,2.0,30
31.8804429,10.9700175,66609,7,7.0,20
31.9029448,35.2062094,24599,10,0.0,1
31.9167001,34.8667025,63860,10,8.0,1
31.9182442,131.418376,324384,4,2.0,50
31.9200529,54.370004,477905,4,5.0,50
31.9404134,-4.4499716,228489,7,5.0,20
31.9519711,35.9313541,1060000,3,8.0,110
31.9699724,5.3400252,176271,6,5.0,30
31.9799976,49.2999259,153663,8,5.0,10
31.982268964224712,120.92458731909477,947000,6,1.0,30
31.9889376,44.9239656,358408,8,5.0,10
32.0003323,44.3353711,665552,4,5.0,50
32.0114944,51.859718,118301,7,5.0,20
32.0170496,10.7000081,3525,7,7.0,20
32.0211062,-81.1099952,180187,4,1.0,50
32.021941,112.1280985,1069000,6,1.0,30
32.030718,-102.0974996,98501,7,1.0,20
32.0391929,35.7272143,140689,8,8.0,10
32.0492698,-1.2513813,5628,7,5.0,20
32.051965,118.7780285,3679000,2,1.0,200
32.0699921,36.1000081,894691,8,8.0,10
32.0799915,23.9600256,263527,6,7.0,30
32.0819373,34.7680659,3112000,2,8.0,200
32.0853658,72.6749849,542603,7,2.0,20
32.1122634,66.8867594,12191,7,5.0,20
32.1186793,20.0647773,1180000,3,7.0,110
32.1323219,114.0680317,1541000,6,1.0,30
32.1623717,74.1830761,1513000,4,2.0,50
32.1703736,13.0199698,146810,7,7.0,20
32.175729712978345,119.43048109709629,854000,6,1.0,30
32.2003976,79.9833243,10000,7,1.0,20
32.2069426,-110.8919321,823000,4,1.0,50
32.2214815,35.2544266,215981,7,0.0,20
32.2431856,-101.4751862,24122,8,1.0,10
32.2532109,-109.8313945,5146,7,1.0,20
32.2610915,-107.7557848,16298,8,1.0,10
32.2703416,75.7200187,253987,7,1.0,20
32.2832971,36.2332985,57118,10,8.0,1
32.2941903,-64.7839374,52320,3,0.0,110
32.2988153,-90.1849968,250902,3,1.0,110
32.3126129,-106.7778083,115167,7,1.0,20
32.3199768,-9.2399893,353476,4,5.0,50
32.3209981,50.8539966,129153,9,5.0,5
32.351086,-95.3007827,112245,6,1.0,30
32.3515253,-97.3924897,35545,8,1.0,10
32.3524813,-90.8777452,25701,6,1.0,30
32.3616022,-86.2791887,198325,4,1.0,50
32.364186,-88.7036143,42290,8,1.0,10
32.3799732,15.0999979,386120,4,7.0,50
32.3803866,48.4700024,315482,7,5.0,20
32.3917296,62.0968192,73647,6,5.0,30
32.3999978,119.4300122,539715,8,1.0,10
32.4075684,-87.0211589,20126,7,1.0,20
32.420565,-104.2282998,25302,6,1.0,30
32.429996,105.870013,437435,6,1.0,30
32.4321664,-80.689504,31626,7,1.0,20
32.4486253,-99.7327861,114247,6,1.0,30
32.452191,71.4718025,35406,7,2.0,20
32.4704328,-84.9800173,217980,7,1.0,20
32.4721381,44.4217224,594605,7,5.0,20
32.4899923,3.6699979,125480,3,5.0,110
32.4904057,119.9000093,612356,7,1.0,20
32.4907158,45.8303702,321521,7,5.0,20
32.5000175,-93.7700234,248053,4,1.0,50
32.5004568,20.8299841,169540,7,7.0,20
32.5005343,-94.7402743,75920,8,1.0,10
32.5019634,-117.0819418,1553000,3,2.0,110
32.5096035,-92.119194,101724,7,1.0,20
32.5200163,74.5600378,477396,8,2.0,10
32.5200163,111.5000052,92008,8,1.0,10
32.5374571,-82.9182827,22623,7,1.0,20
32.5499886,35.8499975,650000,8,8.0,10
32.5700391,110.7799975,770000,8,1.0,10
32.5799868,74.0800154,301506,8,2.0,10
32.6097007,-85.4808395,73929,8,1.0,10
32.6149201,44.0244856,510692,7,5.0,20
32.6250001,36.1050035,146481,10,6.0,1
32.6319296,116.978035,1451000,3,1.0,110
32.6332982,65.8666986,10000,10,5.0,1
32.6499825,-16.8800397,204767,6,6.0,30
32.6519284,-115.481962,885000,4,2.0,50
32.6604212,14.2599975,201943,7,7.0,20
32.671945,-117.0980052,150000,8,1.0,10
32.6799807,109.0200016,1100000,4,1.0,50
32.6803683,112.0800215,59338,7,1.0,20
32.6847608,-97.0202385,724777,8,1.0,10
32.6852775,-114.6236084,92489,6,1.0,30
32.7004187,36.5665946,72248,7,6.0,20
32.7004187,51.4699743,437138,7,5.0,20
32.7019512,51.6980919,1628000,3,5.0,110
32.7039844,35.2955094,151459,7,8.0,20
32.7126144,-103.1406143,28738,7,1.0,20
32.7137334,74.8447928,791000,4,1.0,50
32.71891385421138,-117.15088145402623,2916000,2,1.0,200
32.739977,-97.3400381,1440454,4,1.0,50
32.7604151,-0.5799494,63420,7,5.0,20
32.7604151,12.7199882,200000,7,7.0,20
32.7604151,21.6200134,1794,7,7.0,20
32.7648111,22.6391393,127974,6,7.0,30
32.7649884,129.8850329,435455,3,2.0,110
32.771958135439206,-96.79468722529398,4798000,2,1.0,200
32.778631,44.2899991,76454,8,5.0,10
32.7923769,-115.5580475,45000,7,1.0,20
32.7923769,-79.9921047,411940,6,1.0,30
32.8009294,130.700642,718232,7,2.0,20
32.8081641,110.8136389,133558,7,1.0,20
32.8223573,34.9780789,1011000,7,8.0,20
32.828137,21.8621691,45000,7,7.0,20
32.8338214,-109.7068801,10668,8,1.0,10
32.8500002,68.4167045,13737,10,5.0,1
32.8503837,-83.6300481,115592,7,1.0,20
32.8793742,-111.7566258,44655,8,1.0,10
32.8800202,59.2199406,324703,6,5.0,30
32.8925,13.1800118,2189000,2,7.0,200
32.8994763,-105.9597187,36058,6,1.0,30
32.9004065,115.82,170023,7,1.0,20
32.9344096,12.0791487,180310,4,7.0,50
32.9503776,-112.7246546,2088,7,1.0,20
32.9519359,117.3280911,894000,6,1.0,30
32.9889799,70.5985742,622419,7,2.0,20
32.997718310014406,97.00673971886268,23000,6,1.0,30
33.0000032,10.4667036,62577,10,7.0,1
33.0023463,112.528074,1944000,4,1.0,50
33.0104256,-7.6200106,161748,7,5.0,20
33.0364706,-85.0318746,31776,8,1.0,10
33.0384601,40.2844555,22370,7,5.0,20
33.0999809,6.0599812,133954,6,5.0,30
33.1256641,35.8235909,4318,7,8.0,20
33.1299791,107.0299939,145986,6,1.0,30
33.1335964,-107.2528956,7121,8,1.0,10
33.1403919,11.220028,19843,7,7.0,20
33.1631295,129.7177046,237444,7,2.0,20
33.191499041848665,-117.34581123442152,609854,7,1.0,20
33.2139274,-92.66252,22416,7,1.0,20
33.2157619,-97.1288365,176930,7,1.0,20
33.2251154,-87.5441761,121373,7,1.0,20
33.243228,131.5978999,448907,7,2.0,20
33.2504368,115.3500028,141993,7,1.0,20
33.2603587,-8.5099821,180470,7,5.0,20
33.337876796411734,120.16752009132611,839000,6,1.0,30
33.3405944,44.3919229,5054000,1,5.0,300
33.347666,43.7772656,231819,7,5.0,20
33.3704037,6.8599841,177497,7,5.0,20
33.383304,35.4500016,80000,10,8.0,1
33.3945366,-104.5224679,46096,7,1.0,20
33.399999,10.4166996,61705,10,7.0,1
33.4103754,-91.0616875,38107,7,1.0,20
33.414795714987406,-111.82096696450179,1085394,8,1.0,10
33.420013,43.2999821,295121,8,5.0,10
33.4421047,-94.0374748,74414,7,1.0,20
33.44832240381263,-112.06736527766587,3551000,2,1.0,200
33.4608116,-81.9849805,262332,6,1.0,30
33.4804228,48.3500097,375198,7,5.0,20
33.48853732982781,-111.92541842334307,15401,7,1.0,20
33.4968042,-80.8622325,35472,8,1.0,10
33.5019799,36.29805,2466000,2,6.0,200
33.5064935,60.8937919,2000,7,5.0,20
33.5101367,126.5219307,408364,7,3.0,20
33.5103951,11.0999837,159161,7,7.0,20
33.5300063,-86.8249952,1128047,6,1.0,30
33.53543115135483,-112.17449497904157,500000,8,1.0,10
33.5494625,-81.7206039,46196,7,1.0,20
33.5624333,133.5375232,335570,4,2.0,50
33.5630276,35.3687866,173894,8,8.0,10
33.5633118,68.4178287,141000,7,5.0,20
33.5700039,114.02998,417356,8,1.0,10
33.5800033,-101.8799677,213300,6,1.0,30
33.5833364,36.3999898,496145,8,6.0,10
33.58516490333014,119.06596724668917,1264000,4,1.0,50
33.59100229452351,73.06750207299349,1858000,6,2.0,30
33.5969611,130.4080679,2792000,4,2.0,50
33.6000537,69.2146276,103601,7,5.0,20
33.6019221,-7.6183133,3181000,1,5.0,300
33.6026892,71.4326835,343027,8,2.0,10
33.6304136,46.4300236,152894,7,5.0,20
33.6304136,114.6300468,377061,7,1.0,20
33.6359947,-96.608584,40284,7,1.0,20
33.638057,116.976943,1964000,4,1.0,50
33.6804106,-117.8299502,3010232,7,1.0,20
33.6889114,-78.8869784,49357,6,1.0,30
33.689368483707085,73.08063017764825,780000,3,2.0,110
33.689997,8.9710025,19875,10,7.0,1
33.6903583,1.0099536,67413,7,5.0,20
33.7323534,113.2980529,849000,6,1.0,30
33.73945728378348,-84.36764186571386,4506000,1,1.0,300
33.7436109,45.5463566,29785,8,5.0,10
33.7476416,44.6572635,299479,7,5.0,20
33.77701767314316,-118.20033735659706,2036134,6,1.0,30
33.7773556,-116.5330526,390115,7,1.0,20
33.8099892,2.8800203,113872,6,5.0,30
33.8333041,35.5332965,9000,10,8.0,1
33.8455426,132.765839,533541,6,2.0,30
33.850116,35.9041544,78145,7,8.0,20
33.870399,130.8200146,997536,7,2.0,20
33.873921,35.5077624,1846000,3,8.0,110
33.8991828,70.1008268,55685,8,2.0,10
33.900423,-5.5599813,697628,7,5.0,20
33.900423,10.099993,219517,7,7.0,20
33.9136263,-98.4930685,101212,6,1.0,30
33.9199567,48.8000081,251958,8,5.0,10
33.9206543,-80.3417216,50868,7,1.0,20
33.9304212,8.1299841,39504,7,7.0,20
33.941945,-117.3980386,297554,8,1.0,10
33.9523141,116.7480749,913000,6,1.0,30
33.9556134,-84.5432481,61360,8,1.0,10
33.9612978,-83.3780221,110301,7,1.0,20
33.9654319,130.9454333,245786,8,2.0,10
33.9667021,68.9667035,22305,10,5.0,1
33.9804181,51.5799934,250000,7,5.0,20
33.996860925141384,-81.03126182715303,398093,4,1.0,50
34.006962,71.5330569,1303000,3,2.0,110
34.0145504,-86.0066472,41709,7,1.0,20
34.0170309,36.7333028,50178,7,6.0,20
34.0203898,113.8200187,449258,7,1.0,20
34.0253073,-6.8364082,1705000,3,5.0,110
34.049219260337075,-118.23198647223317,12500000,0,1.0,600
34.0565455,-5.0023231,1002000,3,5.0,110
34.0621185,-106.8989895,8668,7,1.0,20
34.0673895,134.5525,443760,8,2.0,10
34.069473874645354,74.82830910981222,1140000,4,1.0,50
34.080412,49.7000048,503647,7,5.0,20
34.1223296,-117.3019801,1745000,4,1.0,50
34.1298664,118.7733597,1770000,7,1.0,20
34.1495034,73.1995007,1183647,8,2.0,10
34.1510537,-99.2903842,11660,8,1.0,10
34.1603813,-118.1388719,144618,7,1.0,20
34.16155933706067,77.57229066274353,30870,4,2.0,50
34.1810777,-97.1294049,24960,8,1.0,10
34.193997,43.8750006,158508,9,5.0,5
34.1956763,-79.7627906,57438,7,1.0,20
34.2000429,72.0399849,300424,8,2.0,10
34.2004305,74.3500248,167986,7,1.0,20
34.2203776,-4.019972,199633,7,5.0,20
34.2231165,135.1677079,440006,7,2.0,20
34.2255194,-77.9450204,161560,4,1.0,50
34.2286975,-92.0030512,53217,7,1.0,20
34.2509701,132.5655928,196991,7,2.0,20
34.2579206,-88.7033301,35956,7,1.0,20
34.2704004,-6.5799966,551786,7,5.0,20
34.2769713,108.8930504,4009000,2,1.0,200
34.2819581,117.1780744,2091000,4,1.0,50
34.2999593,74.4666585,63035,8,1.0,10
34.3199839,48.8499792,176573,8,5.0,10
34.3300092,62.169993,481009,4,5.0,50
34.3417914,73.1968135,66486,8,2.0,10
34.344737,134.044779,334223,8,2.0,10
34.3475015,108.7127763,1126000,6,1.0,30
34.3800061,107.1499865,800000,6,1.0,30
34.3800061,118.3500264,962656,8,1.0,10
34.381952,47.0580651,828313,6,5.0,30
34.389781,132.4409671,2045000,2,2.0,200
34.4050692,-103.2047706,33792,7,1.0,20
34.41079912844683,-119.7166177148008,181632,4,1.0,50
34.4129416652438,115.64961002215703,1753000,6,1.0,30
34.4204429,8.7800219,126803,7,7.0,20
34.4248871,-100.2139195,6557,8,1.0,10
34.4361784,104.0305904,67826,7,1.0,20
34.438267091668244,35.83166068140427,530000,6,8.0,30
34.4415269,70.4361035,597971,7,5.0,20
34.4500021,68.7999966,35008,10,5.0,1
34.4504153,40.9186287,80808,7,6.0,20
34.4867696,62.5917761,17484,8,5.0,10
34.4982935,-114.3082789,56133,8,1.0,10
34.500438,109.5000756,172321,7,1.0,20
34.5037453,-82.6502629,61558,7,1.0,20
34.503952,-93.0550025,44182,7,1.0,20
34.5123753,45.5772074,11202,7,5.0,20
34.5167011,65.2500006,15000,10,5.0,1
34.5186361,69.1813142,3277000,1,5.0,300
34.5365082,-117.2903191,83496,7,1.0,20
34.5504092,38.2833374,55111,7,6.0,20
34.58701405953807,119.226193115,715600,7,1.0,20
34.5900191,-112.4477723,55038,6,1.0,30
34.5970471,43.6769616,56591,7,5.0,20
34.5990367,-98.4099728,91752,7,1.0,20
34.6019644,105.9180382,1225000,4,1.0,50
34.6272003,-79.0119062,32785,8,1.0,10
34.643770028425635,112.44447121332469,1715000,6,1.0,30
34.65,70.1667005,17345,10,5.0,1
34.6519613,50.9480602,973000,6,5.0,30
34.6720296,133.9170865,866092,8,2.0,10
34.6754144,33.0333219,154000,7,8.0,20
34.6799878,3.2500236,170901,6,5.0,30
34.6799878,135.1699816,1528478,6,2.0,30
34.690013,-1.9099716,409391,4,5.0,50
34.691095244477914,135.50375419006232,11294000,1,2.0,300
34.6980487,-118.135823,225799,6,1.0,30
34.7170657,136.5166695,500000,7,2.0,20
34.7180733,137.7327193,977023,7,2.0,20
34.7199595,-86.6099954,212733,6,1.0,30
34.7319048,36.7180761,1005000,6,6.0,30
34.7360826,-92.3310932,270893,6,1.0,30
34.7367802,127.7458353,341994,7,3.0,20
34.7500352,10.7200069,453050,6,7.0,30
34.7500352,72.3499918,1860310,6,2.0,30
34.7543244,-77.4305557,77288,7,1.0,20
34.7559152,32.4224567,35961,10,8.0,1
34.756942,113.6631469,2636000,2,1.0,200
34.7697239,-84.9703022,58557,8,1.0,10
34.7904203,116.0799841,74459,7,1.0,20
34.793813585881864,114.35481884772807,872000,6,1.0,30
34.7952521,109.937775,109696,8,1.0,10
34.7960272,48.5150126,528256,4,5.0,50
34.7996963,-87.6772429,45349,8,1.0,10
34.8068018,126.3958402,268402,7,3.0,20
34.8103416,-5.5700066,69658,7,5.0,20
34.81333703893491,67.82273157485362,61863,6,5.0,30
34.8219171,-102.3985924,15675,8,1.0,10
34.8403915,0.1400325,142213,7,5.0,20
34.8484271,-114.6133507,6974,7,1.0,20
34.852923,-82.3941545,350954,7,1.0,20
34.8599768,5.7300272,202103,6,5.0,30
34.866,71.1500046,48400,10,5.0,1
34.8819473,117.5680765,2145000,4,1.0,50
34.8846345,35.8865841,162980,7,6.0,20
34.8904142,-1.3200076,229777,7,5.0,20
34.8990184,-117.0218858,21119,7,1.0,20
34.9170031,33.6359976,48947,10,8.0,1
34.9329956,-95.765974,21668,8,1.0,10
34.940127,-120.4366386,110705,7,1.0,20
34.9403854,-81.03,94564,7,1.0,20
34.9494287,-81.9322706,124126,8,1.0,10
34.9689107,-90.0034575,121268,8,1.0,10
34.9830001,63.1332996,2997,10,5.0,1
34.9858348,138.3853926,701561,7,2.0,20
35.00272112392498,104.6714789497856,355037,7,1.0,20
35.006402,135.8674068,536976,8,2.0,10
35.0166961,9.5000045,42098,10,7.0,1
35.0166961,69.3333006,7407,10,5.0,1
35.0182617,69.1679121,53676,7,5.0,20
35.0203805,-5.9099858,306600,7,5.0,20
35.0218274,50.3314392,175533,7,5.0,20
35.0236103,-110.696815,9931,7,1.0,20
35.0319381,135.7480521,1805000,4,2.0,50
35.05111113699372,-78.88699850074843,243306,7,1.0,20
35.0699898,-85.2500009,257589,6,1.0,30
35.0799892,109.0299751,282258,6,1.0,30
35.0819351,118.3280301,2082000,4,1.0,50
35.0912805,-92.4513184,61995,7,1.0,20
35.0969988,129.0081017,3480000,4,3.0,50
35.1049748,-106.6413308,898642,4,1.0,50
35.1250252,33.9500101,42526,8,0.0,10
35.14470115515157,-90.02877702278532,1081000,3,1.0,110
35.1481763,-114.5674878,37989,7,1.0,20
35.1503467,36.7299955,460602,7,6.0,20
35.1569434,136.9130456,3230000,4,2.0,50
35.1666765,33.3666349,224300,3,0.0,110
35.1698029,-103.725514,5313,7,1.0,20
35.1729115,126.9084883,1440000,4,3.0,50
35.1803965,8.829993,81987,7,7.0,20
35.1814301,58.4514603,157135,6,5.0,30
35.1898792,-114.0522221,42182,7,1.0,20
35.1903443,-0.6399716,208604,7,5.0,20
35.1980957,-111.6505083,63993,4,1.0,50
35.2004212,-6.1600222,120082,7,5.0,20
35.2004212,26.0985514,8833,7,6.0,20
35.200690500087106,113.25955287067012,857000,6,1.0,30
35.2069404,-80.8319839,995000,6,1.0,30
35.2167031,8.7166985,76243,10,7.0,1
35.2191022,128.583562,1081499,8,3.0,10
35.22047017991464,-97.4419910256121,113525,7,1.0,20
35.2229004,-89.8410901,286423,8,1.0,10
35.2233397,60.6128788,104578,7,5.0,20
35.2299801,-101.8299966,181766,4,1.0,50
35.2319259,115.4481025,1338000,6,1.0,30
35.283181,-120.6585889,65386,7,1.0,20
35.3000016,-2.9500114,141308,6,3.0,30
35.3000016,47.0200134,349176,8,5.0,10
35.30157530547628,113.90892644214637,903000,6,1.0,30
35.3165898,51.6466044,179603,8,5.0,10
35.325013,25.1304968,137154,6,6.0,30
35.3259991,33.3330036,26701,10,0.0,1
35.3303874,40.1299947,309141,7,6.0,20
35.3427897,-96.9337838,29628,7,1.0,20
35.3699715,-119.0199809,443129,6,1.0,30
35.380436,1.3199605,184195,7,5.0,20
35.3851386,-77.9930536,47602,7,1.0,20
35.3862238,-94.3983572,93988,7,1.0,20
35.400409,0.1400325,108230,7,5.0,20
35.4023548,116.5480871,1186000,6,1.0,30
35.4104342,8.1200105,171742,7,5.0,20
35.4230949,136.7627526,412895,7,2.0,20
35.4303813,119.4500109,865000,7,1.0,20
35.4306562,139.602021,3697894,6,2.0,30
35.4504059,135.3333309,92465,7,2.0,20
35.466994,133.0666475,156811,7,2.0,20
35.4704305,110.429993,222135,7,1.0,20
35.4719888,-97.5206294,788000,3,1.0,110
35.4722392,44.3922668,601433,4,5.0,50
35.483913,11.0408766,45977,10,7.0,1
